Date,Temperature,Relative Humidity,Wind Speed,Precipitation,Pressure,Generated
29/09/2021,28.441667,66.25,3.529167,0,1008.3,41.33283333
30/09/2021,28.141667,68.583333,2.895833,0,1008.2625,29.121
01/10/2021,27.883333,68.208333,2.958333,0,1008.704167,38.05204167
02/10/2021,28.433333,64.5,3.516667,0,1008.55,52.0555
03/10/2021,28.2125,66.375,3.479167,0.2,1008.366667,49.940125
04/10/2021,28.108333,62.791667,3.541667,0,1008.716667,53.43566667
05/10/2021,28.154167,65.666667,2.966667,0,1008.4125,53.73208333
06/10/2021,28.333333,67.125,3.208333,0,1007.9875,44.213
07/10/2021,28.245833,67.25,3.279167,0.2,1007.216667,37.23325
08/10/2021,27.720833,72.916667,3.408333,5.2,1007.5,41.35445833
09/10/2021,27.929167,70.083333,3.575,0.4,1008.279167,53.61395833
10/10/2021,28.170833,66.125,3.35,0.2,1009.329167,47.01595833
11/10/2021,28.079167,64.708333,2.616667,0,1009.9625,48.096625
12/10/2021,28.066667,64.541667,3.554167,0,1009.408333,48.43466667
13/10/2021,28.170833,63.625,3.191667,0,1008.754167,49.61570833
14/10/2021,27.328397912783753,70.7,3.13,1.2,1008.28,47.298125
15/10/2021,27.328397912783753,62.923077,1.432835742664552,2.3580661075481006,1003.205704386091,33.679625
16/10/2021,27.328397912783753,57.333333,1.432835742664552,2.3580661075481006,1003.205704386091,37.779
17/10/2021,28.5375,66.083333,3.083333,0.6,1008.483333,40.43391667
18/10/2021,27.328397912783753,66.619048,3.490476,2.3580661075481006,1008.890476,44.313875
19/10/2021,28.404167,67.833333,3.054167,0.2,1009.541667,35.19695833
20/10/2021,28.491304,68,2.747826,0,1009.934783,24.26158333
21/10/2021,27.328397912783753,60.733333,1.432835742664552,2.3580661075481006,1003.205704386091,23.43595833
22/10/2021,28.208696,70.478261,2.330435,1,1008.047826,33.81954167
23/10/2021,27.328397912783753,61,1.432835742664552,2.3580661075481006,1003.205704386091,22.94716667
24/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,47.30904167
25/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,43.999125
26/10/2021,27.328397912783753,57.333333,1.432835742664552,2.3580661075481006,1003.205704386091,48.91683333
27/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,44.05720833
28/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,40.31745833
29/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,26.679125
30/10/2021,27.328397912783753,65,1.432835742664552,2.3580661075481006,1003.205704386091,34.78816667
31/10/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,28.983375
01/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,46.02070833
02/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,48.048
03/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,28.71445833
04/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,31.95254167
05/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,35.71783333
06/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,28.892625
07/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,26.34929167
08/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,33.143875
09/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,40.72408333
10/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,31.15191667
11/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,41.21545833
12/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,37.23829167
13/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,36.39729167
14/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,13.311875
15/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,41.98575
16/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,50.99970833
17/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,37.01741667
18/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,35.64766667
19/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,45.19691667
20/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,47.1755
21/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,36.38925
22/11/2021,27.328397912783753,70.87581010732539,1.432835742664552,2.3580661075481006,1003.205704386091,33.690625
23/11/2021,27.328397912783753,61.461538,1.432835742664552,2.3580661075481006,1003.205704386091,37.95766667
24/11/2021,28.858333,68,3.2125,0,1008.216667,40.34916667
25/11/2021,28.958333,66.708333,3.120833,0,1007.429167,56.94091667
26/11/2021,28.925,67.458333,3.0375,0,1007.5,59.934
27/11/2021,28.416667,70.5,2.966667,4.8,1007.7,39.611125
28/11/2021,28.729167,68.541667,2.875,0,1007.883333,33.405125
29/11/2021,28.991667,68,3.1875,0,1007.3125,43.35683333
30/11/2021,28.866667,67.25,2.945833,0,1007.620833,39.72170833
01/12/2021,28.804167,67.125,2.8,0,1007.133333,32.64104167
02/12/2021,28.65,67.416667,2.725,0,1006.395833,37.273625
03/12/2021,29.054167,68.375,3.104167,0,1005.941667,34.21225
04/12/2021,29.1625,66.708333,3.170833,0,1007.8375,36.49858333
05/12/2021,29.0875,66.916667,3.620833,0.4,1008.6875,46.2525
06/12/2021,27.458333,75.708333,2.754167,0.4,1008.0875,50.57991667
07/12/2021,28.370833,71.416667,2.716667,4,1007.375,44.626
08/12/2021,28.825,67.291667,3.304167,0,1007.025,43.72404167
09/12/2021,28.883333,66.833333,2.820833,0.6,1007.2,40.50141667
10/12/2021,28.908333,65.5,3.445833,0,1006.675,44.73883333
11/12/2021,28.9625,65.416667,3.720833,0,1005.358333,44.64479167
12/12/2021,29.013043,65.565217,3.686957,0,1005.573913,48.31320833
13/12/2021,28.625,67.583333,3.65,2,1006.641667,48.19520833
14/12/2021,28.720833,68.25,3.591667,1.2,1007.341667,44.14845833
15/12/2021,28.9625,66.541667,3.504167,0.4,1006.741667,53.64
16/12/2021,28.991667,66.041667,3.870833,0,1006.658333,51.65458333
17/12/2021,29.004167,65.791667,3.420833,0,1007.283333,51.37566667
18/12/2021,29.083333,65.833333,3.8125,0,1007.316667,56.39745833
19/12/2021,28.9125,66,3.483333,0,1007.208333,48.39175
20/12/2021,28.625,66.75,3.1875,0.4,1006.7875,48.109
21/12/2021,28.558333,68.75,3.091667,0.8,1007.345833,42.59433333
22/12/2021,28.795833,67.166667,3.370833,0,1007.7625,51.32329167
23/12/2021,29.070833,66.791667,3.075,0,1007.354167,44.137375
24/12/2021,28.733333,68.416667,2.458333,0,1006.625,27.18170833
25/12/2021,28.95,67.25,2.129167,0.2,1006.8,15.83208333
26/12/2021,27.8125,77.166667,1.454167,16.4,1008.645833,11.361625
27/12/2021,28.55,72.166667,2.241667,0.2,1008.520833,46.96004167
28/12/2021,28.9,68.416667,3.179167,0.2,1008.6125,40.81595833
29/12/2021,28.654167,70.416667,2.95,0,1008.683333,38.368125
30/12/2021,28.095833,72.541667,2.804167,0.4,1007.408333,28.47120833
31/12/2021,26.816667,79.375,1.9125,3.8,1006.795833,28.24208333
01/01/2022,26.972727,79.818182,1.595455,22,1007.577273,3.695333333
02/01/2022,25.752174,84.521739,0.973913,2.3580661075481006,1009.008696,19.667125
03/01/2022,27.095652,78.565217,1.878261,28.2,1008.352174,18.243875
04/01/2022,27.4625,75.125,2.120833,0.2,1006.795833,12.781
05/01/2022,26.541667,79.625,2.029167,20.8,1007.504167,6.771
06/01/2022,26.795833,79.083333,1.533333,13.6,1007.804167,24.21991667
07/01/2022,27.595833,74.125,2.191667,4.4,1007.920833,36.31016667
08/01/2022,27.9625,69,3.066667,0.2,1007.741667,30.68525
09/01/2022,27.916667,70.875,1.916667,0.2,1008.304167,22.02779167
10/01/2022,27.741667,73.166667,1.558333,0.2,1008.154167,14.006
11/01/2022,25.9875,81.708333,0.966667,26,1008.6375,11.30295833
12/01/2022,26.795833,77.833333,1.0625,9.6,1009.041667,6.988041667
13/01/2022,27.2625,74.875,1.0875,0,1010.508333,3.368333333
14/01/2022,27.445833,73.625,1.904167,0,1010.875,17.535375
15/01/2022,25.569565,84.869565,1.047826,5.6,1010.434783,9.505083333
16/01/2022,25.317391,86.565217,0.621739,15.2,1009.878261,4.980291667
17/01/2022,26.679167,81.791667,1.625,8.6,1009.008333,8.385833333
18/01/2022,27.875,73.416667,2.220833,6.6,1009.2875,38.0725
19/01/2022,28.116667,72.083333,2.045833,0.4,1010.433333,21.746625
20/01/2022,27.870833,74.75,1.7625,0.4,1009.6375,27.465
21/01/2022,28.1875,72.458333,2.195833,4.4,1007.483333,17.46604167
22/01/2022,27.070833,76.583333,1.483333,4.2,1007.575,16.6205
23/01/2022,27.895833,68.291667,2.3375,8.8,1007.845833,38.36429167
24/01/2022,27.495833,71.708333,1.670833,0,1007.979167,25.91258333
25/01/2022,26.283333,78.291667,0.966667,0,1008.216667,17.6055
26/01/2022,26.879167,77.25,2.425,13,1007.016667,17.452875
27/01/2022,25.254167,82.5,1.029167,35.6,1007.383333,10.13170833
28/01/2022,23.916667,87.25,0.929167,0.6,1007.983333,9.71725
29/01/2022,25.266667,80.375,1.204167,19,1008.345833,7.504208333
30/01/2022,27.004348,76.913043,1.913043,0.4,1008.778261,14.540875
31/01/2022,28.066667,71.708333,3.041667,2.4,1007.9,16.32945833
01/02/2022,27.895833,71.916667,2.454167,0,1008.270833,18.88558333
02/02/2022,28.125,74.208333,2.35,0.6,1008.779167,10.46029167
03/02/2022,27.766667,76.291667,2.141667,2,1008.083333,17.12829167
04/02/2022,27.0625,79.625,1.941667,14.2,1007.883333,11.2775
05/02/2022,27.083333,76.708333,2.033333,23.4,1007.841667,14.78916667
06/02/2022,27.575,72.5,1.591667,1.2,1008.2375,19.71183333
07/02/2022,27.183333,75.916667,1.629167,0,1008.15,12.85533333
08/02/2022,27.9,72.916667,2.225,0,1007.170833,23.11283333
09/02/2022,28.266667,68.416667,2.3875,0.4,1006.725,18.353625
10/02/2022,27.570833,72.25,1.570833,0.4,1007.05,14.05745833
11/02/2022,27.566667,73.125,1.7625,0.6,1007.475,28.00566667
12/02/2022,27.945833,71.291667,1.908333,0.2,1007.616667,25.114125
13/02/2022,28.279167,73.833333,2.258333,5.8,1007.395833,35.95291667
14/02/2022,28.083333,72.666667,2.329167,4.6,1007.4375,15.52833333
15/02/2022,27.545833,72.75,2.55,9.4,1008.1,30.44141667
16/02/2022,27.366667,75,1.0375,2.6,1008.8875,18.78508333
17/02/2022,27.2,74.583333,1.1,5.4,1008.520833,6.643416667
18/02/2022,27.295652,74.217391,1.508696,0.8,1006.873913,14.10941667
19/02/2022,26.391304,79.043478,1.913043,45.2,1007.278261,10.314875
20/02/2022,26.304167,80.166667,1.329167,0.4,1008.779167,10.53854167
21/02/2022,27.1125,75.166667,2.116667,1.4,1009.2125,36.09029167
22/02/2022,28.25,68.625,2.6625,0,1008.629167,38.44554167
23/02/2022,28.445833,71.083333,2.475,0,1008.016667,33.19325
24/02/2022,28.1625,72.875,2.675,3,1007.45,12.24533333
25/02/2022,27.833333,75.666667,2.533333,21.2,1008.9875,24.42525
26/02/2022,27.845833,73.75,2.133333,3.2,1008.791667,32.7905
27/02/2022,28.225,70.541667,2.5375,0.2,1007.704167,26.84504167
28/02/2022,28.083333,70.958333,2.55,0,1007.483333,35.89333333
01/03/2022,28.395833,69.083333,2.616667,1,1008.108333,29.45641667
02/03/2022,28.382609,71.782609,2.595652,0,1008.069565,14.54816667
03/03/2022,28.1875,72.375,2.0875,0,1007.816667,19.984125
04/03/2022,28.083333,73.541667,1.766667,8.2,1007.020833,16.57245833
05/03/2022,27.4,76.708333,1.391667,0.2,1006.391667,14.35058333
06/03/2022,25.833333,83.916667,1.533333,32,1006.2125,5.038333333
07/03/2022,26.158333,78.125,1.541667,52.4,1006.666667,1.327208333
08/03/2022,27.3375,76.625,1.816667,2.8,1006.7,9.943666667
09/03/2022,28.175,74.625,2.216667,2.6,1006.604167,2.272458333
10/03/2022,27.8125,76,1.929167,1.4,1006.633333,4.839666667
11/03/2022,24.241667,90.708333,0.6375,77.4,1007.8375,6.229416667
12/03/2022,26.191667,81.791667,0.779167,23.8,1008.179167,0.60675
13/03/2022,26.366667,80.583333,1.3125,4.6,1008.5125,2.42925
14/03/2022,26.75,80.5,1.220833,0.6,1007.1625,10.34225
15/03/2022,26.179167,84.458333,1.095833,10.8,1007.058333,4.008541667
16/03/2022,24.954167,88.875,0.620833,28.4,1008.379167,4.69825
17/03/2022,25.895833,83.708333,1.2625,8.2,1008.516667,5.935375
18/03/2022,26.956522,79.652174,1.856522,2.8,1007.682609,23.01008333
19/03/2022,27.021739,79.782609,1.734783,19.2,1007.843478,0.834583333
20/03/2022,26.733333,79.625,1.275,0.2,1007.783333,4.644583333
21/03/2022,27.195833,78.416667,1.6625,0.6,1006.895833,14.04970833
22/03/2022,25.154167,87.916667,1.404167,37,1007.654167,10.68275
23/03/2022,25.141667,88.25,0.825,41,1008.375,6.77
24/03/2022,26.795833,80.041667,1.15,1.8,1007.979167,4.133166667
25/03/2022,26.966667,80.083333,1.379167,0.6,1007.1625,8.991958333
26/03/2022,25.469565,85.608696,1.247826,70.6,1007.226087,10.38266667
27/03/2022,26.204167,84.375,1.229167,9.2,1007.345833,5.970541667
28/03/2022,24.8,92.458333,0.870833,57.6,1008.220833,15.49691667
29/03/2022,24.670833,92.75,0.620833,36.2,1007.195833,2.53575
30/03/2022,26.495833,82.458333,1.275,36.8,1006.004167,6.575208333
31/03/2022,25.895833,82,1.908333,26.8,1007.458333,2.6815
01/04/2022,25.645833,85,0.725,35.6,1009.1375,4.61475
02/04/2022,24.441667,87.625,1.308333,35,1009.904167,9.762583333
03/04/2022,25.804167,86.041667,1.891667,6,1007.654167,8.304
04/04/2022,25.554167,87.75,1.266667,45.6,1007.8,7.316458333
05/04/2022,26.729167,80.791667,1.254167,2.8,1008.045833,4.875875
06/04/2022,26.1375,83.833333,1.479167,9.4,1007.991667,6.2
07/04/2022,25.995833,85.25,1.329167,29.4,1008.270833,12.98516667
08/04/2022,25.479167,87.708333,1.3625,43.2,1008.929167,4.777791667
09/04/2022,26.570833,81.958333,1.241667,5.2,1007.870833,3.887625
10/04/2022,26.4375,84.958333,0.904167,4,1007.2125,5.507833333
11/04/2022,25.05,90.625,0.370833,11,1007.45,2.396125
12/04/2022,27,80,1.470833,16.4,1007.275,8.588833333
13/04/2022,27.345833,76.708333,1.0125,0,1007.55,10.08658333
14/04/2022,27.4125,77.666667,0.8125,0,1007.145833,5.965583333
15/04/2022,27.420833,76.625,0.9875,0,1006.895833,2.06725
16/04/2022,27.4125,80.083333,1.041667,1,1007.675,1.701416667
17/04/2022,27.395833,79.625,1.091667,4.2,1007.441667,2.926958333
18/04/2022,26.658333,81.291667,1.341667,28.6,1007.866667,0.803875
19/04/2022,26.35,82.708333,1.333333,13,1008.095833,2.796708333
20/04/2022,27.291667,78.041667,1.9875,1.2,1007.708333,8.605666667
21/04/2022,27.558333,78.458333,1.866667,0.4,1007.291667,11.22116667
22/04/2022,25.879167,87.541667,1.2125,34.4,1006.920833,0.520875
23/04/2022,24.608333,93.333333,0.791667,64.2,1008.5375,8.101125
24/04/2022,26.241667,82,1.629167,13,1008.895833,1.394291667
25/04/2022,26.375,79.625,1.8625,2.6,1008.4875,21.54508333
26/04/2022,27.429167,75.458333,2.191667,0.2,1007.266667,8.127958333
27/04/2022,27.5625,73.583333,2.045833,0.6,1007.333333,10.62620833
28/04/2022,27.458333,77,1.641667,2.4,1008.175,0.875375
29/04/2022,26.979167,78.333333,1.529167,4.4,1008.358333,1.114
30/04/2022,26.654167,78.75,2.016667,67.4,1008.516667,6.64075
01/05/2022,27.329167,73,2.1625,0,1008.5375,10.37654167
02/05/2022,27.1125,79.333333,1.991667,1.2,1008.675,11.82345833
03/05/2022,27.85,76.791667,2.2375,1,1008.341667,5.408041667
04/05/2022,27.404167,76.25,1.895833,0,1008.9625,1.750458333
05/05/2022,26.041667,81.458333,1.7125,15,1009.754167,7.3625
06/05/2022,25.4875,85.25,1.725,12.2,1010.254167,8.646833333
07/05/2022,26.783333,78.291667,1.983333,2,1009.958333,11.790125
08/05/2022,26.183333,80.791667,1.295833,0,1009.075,14.12170833
09/05/2022,25.786957,84.26087,1.069565,15.8,1008.917391,2.27275
10/05/2022,25.629167,85.625,0.845833,39.6,1009.625,2.170416667
11/05/2022,25.3375,87.333333,0.970833,0,1009.4375,1.072875
12/05/2022,26.029167,84.541667,1.9875,28.2,1009.095833,6.8085
13/05/2022,25.754167,87.791667,1.379167,18.2,1009.508333,7.516916667
14/05/2022,26.875,79.333333,2.195833,7,1008.891667,12.06529167
15/05/2022,27.266667,78.375,2.1375,4.2,1008.679167,21.06204167
16/05/2022,26.7625,79.708333,1.783333,0,1009.491667,10.747125
17/05/2022,27.241667,79,1.670833,1.2,1009.091667,11.90579167
18/05/2022,26.958333,80.666667,1.220833,0.2,1008.441667,6.940125
19/05/2022,27.358333,77.047619,0.979167,0,1008.529167,2.612875
20/05/2022,27.320833,74.611111,1.133333,0,1010.979167,0.87225
21/05/2022,26.3375,80.869565,1.366667,6.2,1012.666667,2.148833333
22/05/2022,25.458333,83,1.491667,12.4,1012.3625,0.737833333
23/05/2022,25.8875,75.736842,1.504167,16.4,1011.191667,1.633541667
24/05/2022,25.291667,83.666667,1.354167,22.8,1011.229167,3.39325
25/05/2022,25.85,75.52381,1.770833,25.4,1011.745833,3.596875
26/05/2022,26,81.083333,1.404167,2.4,1010.758333,6.968208333
27/05/2022,25.675,81.166667,2.025,4.2,1010.475,1.915083333
28/05/2022,24.995833,86.095238,1.358333,9.8,1009.570833,8.000333333
29/05/2022,25.621739,70.384615,1.647826,16.8,1009.195652,7.6785
30/05/2022,25.134783,86.095238,1.204348,3.8,1007.847826,4.934
31/05/2022,26.447826,75,1.604348,8.4,1007.421739,16.28833333
01/06/2022,25.225,86.75,1.104167,8.8,1007.7875,6.525666667
02/06/2022,24.5125,70.87581010732539,1.2375,89,1008.566667,4.749958333
03/06/2022,26.054167,79.541667,1.195833,19.8,1009.233333,3.021583333
04/06/2022,25.554167,83.590909,0.725,0.2,1009.504167,31.07467
05/06/2022,25.2625,81.842105,1.504167,13,1009.641667,2.349666667
06/06/2022,26.2,73.444444,1.4625,0.6,1008.766667,3.050958333
07/06/2022,25.254167,81.625,1.691667,4.2,1009.333333,9.209875
08/06/2022,25.6625,77.15,1.354167,1.6,1009.3625,11.99608333
09/06/2022,25.7,78.166667,1.779167,1.8,1009.658333,10.86229167
10/06/2022,26.195833,77,1.941667,0,1009.466667,16.409
11/06/2022,26.145833,79.217391,1.6125,6.8,1009.579167,6.533291667
12/06/2022,26.1125,77,1.6375,0,1010.229167,12.74254167
13/06/2022,26.533333,74.375,1.970833,0,1010.858333,16.93679167
14/06/2022,26.570833,69.958333,2.204167,0,1011.554167,29.18766667
15/06/2022,25.982609,73.826087,2.017391,0,1011.1,21.564375
16/06/2022,25.995833,73.166667,1.983333,0,1010.254167,15.86095833
17/06/2022,25.754167,73.083333,1.891667,0.8,1009.454167,11.73966667
18/06/2022,25.586957,74.782609,1.704348,0,1010.647826,15.14391667
19/06/2022,26.204348,76.782609,2.013043,0,1010.556522,20.0245
20/06/2022,26.958333,73.5,2.066667,0.2,1010.183333,11.38316667
21/06/2022,25.152174,78.304348,2.234783,12.2,1009.93913,14.80666667
22/06/2022,24.630435,78.210526,1.395652,0,1009.656522,9.923
23/06/2022,25.283333,78.625,1.758333,0,1010.079167,5.441916667
24/06/2022,26.0375,76.45,1.8375,5.2,1009.841667,4.507666667
25/06/2022,25.945833,70.25,2.0625,1.4,1009.291667,6.324666667
26/06/2022,26.620833,71,1.508333,0,1008.966667,6.824666667
27/06/2022,26.790909,72.727273,1.909091,0,1009.145455,8.163583333
28/06/2022,25.96087,72.347826,1.886957,6,1010.873913,8.153458333
29/06/2022,25.9375,81.166667,1.504167,13.2,1011.520833,11.71925
30/06/2022,26.317391,68.294118,1.717391,0.6,1010.347826,15.24125
01/07/2022,26.170833,76.3,1.416667,0,1010.0625,21.62758333
02/07/2022,26.466667,79.625,1.8625,23.8,1011.3625,11.75333333
03/07/2022,25.7875,73.375,2.5125,1.2,1012.4625,15.262125
04/07/2022,25.4625,74,2.241667,0,1011.529167,8.243291667
05/07/2022,24.916667,79,1.879167,12.6,1010.6125,7.096083333
06/07/2022,25.129167,76.75,1.683333,0,1010.254167,6.690541667
07/07/2022,25.225,78.909091,2.575,11.8,1011.904167,19.72520833
08/07/2022,25.354167,80.208333,2.133333,0,1012.7375,19.285
09/07/2022,25.616667,74.125,2.745833,7,1011.875,5.500541667
10/07/2022,26.629167,71,2.3875,0,1010.120833,18.21104167
11/07/2022,26.0125,72.708333,1.779167,0,1008.995833,3.714416667
12/07/2022,27.141667,68,2.1625,0,1009.758333,2.396666667
13/07/2022,26.682609,73.869565,2.356522,0,1010.921739,29.9465
14/07/2022,26.9,69.25,2.541667,0,1010.775,24.92479167
15/07/2022,26.254167,72.541667,1.708333,0.6,1010.241667,3.255375
16/07/2022,26.629167,74.083333,1.845833,1,1009.675,16.25829167
17/07/2022,26.975,72.333333,3.0625,0,1010.954167,21.448625
18/07/2022,26.925,65.208333,2.866667,0,1011.845833,20.615875
19/07/2022,26.941667,69.5,1.954167,0,1010.8125,5.657916667
20/07/2022,26.004167,67.958333,2.229167,0,1009.7375,8.5215
21/07/2022,24.645833,79.208333,1.6125,0,1009.741667,13.26791667
22/07/2022,25.641667,74.833333,2.404167,0.8,1009.866667,11.11204167
23/07/2022,26.716667,67.5,2.395833,0,1009.325,16.68595833
24/07/2022,26.7375,71.916667,2.054167,0,1009.329167,11.585875
25/07/2022,26.8125,62.916667,2.629167,0,1009.975,13.26391667
26/07/2022,25.9,67.625,2.329167,0,1010.279167,10.792875
27/07/2022,26.2125,71.458333,2.2125,0,1010.808333,17.54595833
28/07/2022,26.683333,69.958333,2.120833,0,1009.729167,16.39154167
29/07/2022,26.970833,70.041667,2.158333,0,1010.0375,19.723625
30/07/2022,25.091667,86.090909,1.645833,4.2,1011.204167,17.424375
31/07/2022,26.141667,73.125,1.7875,47.2,1011.2625,34.718
01/08/2022,26.570833,70.708333,2.954167,2.3580661075481006,1010.695833,30.34470833
02/08/2022,26.721739,70.347826,2.217391,2.3580661075481006,1009.834783,25.72595833
03/08/2022,25.875,78.458333,2.233333,2.3580661075481006,1009.995833,14.798125
04/08/2022,25.675,76.434783,1.583333,2.3580661075481006,1009.945833,36.049875
05/08/2022,26.120833,74.25,2.083333,2.3580661075481006,1010.041667,22.824625
06/08/2022,27.058333,67.916667,2.733333,2.3580661075481006,1009.55,31.181375
07/08/2022,26.821739,70.608696,2.93913,2.3580661075481006,1009.8,28.09279167
08/08/2022,26.695833,66.125,2.966667,2.3580661075481006,1010.283333,29.38804167
09/08/2022,26.625,70.666667,2.783333,2.3580661075481006,1011.504167,35.219
10/08/2022,25.882609,73.956522,1.947826,2.3580661075481006,1011.834783,34.93470833
11/08/2022,25.695833,75.291667,1.833333,2.3580661075481006,1011.391667,33.71654167
12/08/2022,26.566667,74.125,2.420833,2.3580661075481006,1012.391667,42.41191667
13/08/2022,27.1625,68.875,2.925,2.3580661075481006,1012.875,41.67470833
14/08/2022,26.520833,64.166667,1.916667,2.3580661075481006,1012.083333,30.12641667
15/08/2022,25.965217,63.521739,2.443478,2.3580661075481006,1010.456522,15.40979167
16/08/2022,25.85,64,2.7125,2.3580661075481006,1010.416667,20.18216667
17/08/2022,26.404167,64.083333,2.995833,2.3580661075481006,1010.245833,30.53025
18/08/2022,26.854167,65.625,2.779167,2.3580661075481006,1010.0625,27.25495833
19/08/2022,26.870833,63.208333,2.666667,2.3580661075481006,1010.829167,14.93233333
20/08/2022,26.633333,64.291667,2.933333,2.3580661075481006,1010.458333,21.89229167
21/08/2022,26.96087,61.217391,3.021739,2.3580661075481006,1010.934783,20.36416667
22/08/2022,26.891304,64.652174,2.873913,2.3580661075481006,1010.921739,31.16304167
23/08/2022,27.058333,70.541667,2.458333,2.3580661075481006,1010.8375,21.728375
24/08/2022,26.791667,71.625,2.333333,2.3580661075481006,1011.541667,25.65829167
25/08/2022,26.929167,64.208333,2.775,2.3580661075481006,1011.925,20.94708333
26/08/2022,26.5125,60.5,2.770833,2.3580661075481006,1011.670833,16.38891667
27/08/2022,26.466667,66.958333,2.608333,2.3580661075481006,1010.5875,26.59816667
28/08/2022,27.129167,65.083333,3.141667,2.3580661075481006,1010.6375,31.48041667
29/08/2022,27.070833,66.541667,3.216667,2.3580661075481006,1010.425,13.711875
30/08/2022,27.683333,61.416667,3.05,2.3580661075481006,1010.008333,21.67433333
31/08/2022,27.4375,61.666667,2.754167,2.3580661075481006,1010.55,17.72508333
01/09/2022,26.920833,65.625,3.2125,2.3580661075481006,1010.0875,26.141
02/09/2022,26.7875,65.541667,3.55,0,1010.545833,28.52141667
03/09/2022,26.820833,67.958333,3.345833,0,1011.429167,37.46683333
04/09/2022,27.2375,68.416667,2.675,0,1011.225,48.34158333
05/09/2022,27.5875,66.25,3.541667,0,1011.866667,37.132625
06/09/2022,27.3875,66.958333,3.358333,0,1012.170833,32.89729167
07/09/2022,27.629167,57.041667,3.25,0,1011.804167,36.951375
08/09/2022,27.095833,60.041667,3.020833,0,1010.7375,31.77508333
09/09/2022,27.0625,64.958333,3.133333,0,1011.2875,37.72133333
10/09/2022,26.8625,68.333333,3.008333,0,1011.8375,35.898625
11/09/2022,26.625,67.875,3.183333,0,1011.195833,38.43120833
12/09/2022,27.220833,66.25,3.15,0.2,1010.091667,33.56891667
13/09/2022,27.15,68.166667,3.325,1.2,1009.7625,36.92658333
14/09/2022,27.233333,71.208333,2.720833,0.4,1010.566667,39.58320833
15/09/2022,27.116667,67.166667,3.125,0.6,1011.058333,42.18566667
16/09/2022,26.591667,71.416667,2.3625,0,1010.845833,41.513375
17/09/2022,26.813636,69.090909,2.618182,1.4,1010.131818,42.08275
18/09/2022,27.383333,68.833333,3.166667,0.2,1009.625,15.991625
19/09/2022,27.483333,67.5,3.3125,1,1009.195833,40.55708333
20/09/2022,27.308696,65.173913,3.469565,0,1009.313043,47.925125
21/09/2022,27.016667,69.708333,3.295833,0,1009.391667,49.73470833
22/09/2022,27.608333,63.375,3.291667,0,1009.65,39.37983333
23/09/2022,27.445833,68.458333,2.629167,0,1009.491667,34.701125
24/09/2022,27.741667,68.208333,3.158333,0,1009.691667,38.66175
25/09/2022,27.554167,65.208333,3.054167,0,1010.175,44.82233333
26/09/2022,27.291667,67.583333,3.075,1.6,1010.391667,42.19466667
27/09/2022,27.383333,66.375,3.3375,0,1010.445833,27.58779167
28/09/2022,27.386957,63.347826,3.578261,0.2,1009.765217,40.08875
29/09/2022,27.541667,64.541667,3.1875,0.2,1009.616667,41.693125
30/09/2022,27.625,65.708333,3.079167,0,1010.0625,43.481125
